id,name,action,priority,phoneNumber,labelId,isEnabled,count,avatar,ruleType,subscriptionId
+13152083983,FTC Robocall Complaint,block,3,+13152083983,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18335416246,FTC Robocall Complaint,block,3,+18335416246,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19179055392,FTC Robocall Complaint,block,3,+19179055392,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15135072861,FTC Robocall Complaint,block,3,+15135072861,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18666919347,FTC Robocall Complaint,block,3,+18666919347,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13152083919,FTC Robocall Complaint,block,3,+13152083919,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19179001878,FTC Robocall Complaint,block,3,+19179001878,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18779577783,FTC Robocall Complaint,block,3,+18779577783,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12197650803,FTC Robocall Complaint,block,3,+12197650803,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12342565323,FTC Robocall Complaint,block,3,+12342565323,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19179055537,FTC Robocall Complaint,block,3,+19179055537,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15022738036,FTC Robocall Complaint,block,3,+15022738036,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19178934623,FTC Robocall Complaint,block,3,+19178934623,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15138062418,FTC Robocall Complaint,block,3,+15138062418,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19175251233,FTC Robocall Complaint,block,3,+19175251233,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19175251317,FTC Robocall Complaint,block,3,+19175251317,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15138232366,FTC Robocall Complaint,block,3,+15138232366,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18885748162,FTC Robocall Complaint,block,3,+18885748162,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18446245993,FTC Robocall Complaint,block,3,+18446245993,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12193842530,FTC Robocall Complaint,block,3,+12193842530,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18335587361,FTC Robocall Complaint,block,3,+18335587361,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19175251262,FTC Robocall Complaint,block,3,+19175251262,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15023242382,FTC Robocall Complaint,block,3,+15023242382,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18667934962,FTC Robocall Complaint,block,3,+18667934962,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16813249979,FTC Robocall Complaint,block,3,+16813249979,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12232249704,FTC Robocall Complaint,block,3,+12232249704,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15863009518,FTC Robocall Complaint,block,3,+15863009518,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14348184501,FTC Robocall Complaint,block,3,+14348184501,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14348186491,FTC Robocall Complaint,block,3,+14348186491,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12627462533,FTC Robocall Complaint,block,3,+12627462533,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16166543433,FTC Robocall Complaint,block,3,+16166543433,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16806819896,FTC Robocall Complaint,block,3,+16806819896,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16149604564,FTC Robocall Complaint,block,3,+16149604564,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17247484514,FTC Robocall Complaint,block,3,+17247484514,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18023022102,FTC Robocall Complaint,block,3,+18023022102,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12767774498,FTC Robocall Complaint,block,3,+12767774498,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18437386369,FTC Robocall Complaint,block,3,+18437386369,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19488000985,FTC Robocall Complaint,block,3,+19488000985,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18262222684,FTC Robocall Complaint,block,3,+18262222684,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18645896123,FTC Robocall Complaint,block,3,+18645896123,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15719463139,FTC Robocall Complaint,block,3,+15719463139,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19546105809,FTC Robocall Complaint,block,3,+19546105809,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18264004602,FTC Robocall Complaint,block,3,+18264004602,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19484444563,FTC Robocall Complaint,block,3,+19484444563,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12769555565,FTC Robocall Complaint,block,3,+12769555565,robocall,1,0,,phone_rule,us-ftc-robocall-daily
